timestamp,operator,phi_before,phi_after,delta_phi,accepted,reason,overlay_id
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,93.55792279276105,56.48639646429014,-37.07152632847091,True,strict_decrease,b4737e4dfcd03b21
2025-10-08T23:39:00Z,WeylReflect,56.48639646429014,56.48639646429014,0.0,True,plateau,b4737e4dfcd03b21
2025-10-08T23:39:00Z,Midpoint,56.48639646429014,48.81799025215862,-7.668406212131515,True,strict_decrease,f612ecbfa9f3e84a
2025-10-08T23:39:00Z,ParityMirror,48.81799025215862,47.41531524721835,-1.4026750049402708,True,strict_decrease,f6735112946df396
2025-10-08T23:39:00Z,ECC_Parity,47.41531524721835,47.41531524721835,0.0,True,plateau,f6735112946df396
2025-10-08T23:39:00Z,SingleInsert,47.41531524721835,47.41531524721835,0.0,True,plateau,f6735112946df396
2025-10-08T23:39:00Z,R_theta,47.41531524721835,61.617258150896696,14.201942903678344,False,delta_increase,f70c7ffe9b861aed
2025-10-08T23:39:00Z,WeylReflect,47.41531524721835,58.437692723342074,11.022377476123722,False,delta_increase,31130c99626c6374
2025-10-08T23:39:00Z,Midpoint,47.41531524721835,45.53624880944023,-1.8790664377781212,True,strict_decrease,8c21d0227eab6920
2025-10-08T23:39:00Z,ParityMirror,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,ECC_Parity,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,SingleInsert,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,R_theta,45.53624880944023,45.53624880944023,0.0,True,plateau,8c21d0227eab6920
2025-10-08T23:39:00Z,WeylReflect,45.53624880944023,45.53624880944023,0.0,True,plateau,8c21d0227eab6920
2025-10-08T23:39:00Z,Midpoint,45.53624880944023,45.53624880944023,0.0,True,plateau,8c21d0227eab6920
2025-10-08T23:39:00Z,ParityMirror,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,ECC_Parity,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,SingleInsert,45.53624880944023,45.53624880944023,0.0,True,plateau,3193d36266ac8d3b
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
